seq1	seq2	Percent amino-acid identity
ref_A/duck/Australia/749/1980_H1N1_HOST_Avian_CY005690	ref_A/Lyon/1781/1996_H3N2_HOST_Human_CY114284	94.86166007905139
ref_A/duck/Australia/749/1980_H1N1_HOST_Avian_CY005690	ref_A/duck/Pennsylvania/9411697/1996_H2N3_HOST_Avian_CY117194	98.41897233201581
ref_A/duck/Australia/749/1980_H1N1_HOST_Avian_CY005690	ref_A/duck/Memphis/546/1974_H11N9_HOST_Avian_CY130077	98.68247694334651
ref_A/duck/Australia/749/1980_H1N1_HOST_Avian_CY005690	ref_A/Malaysia/1674395/2006_H3N2_HOST_Human_CY118929	94.46640316205534
ref_A/duck/Australia/749/1980_H1N1_HOST_Avian_CY005690	ref_A/Moscow/13/1998_H1N1_HOST_Human_CY125091	95.25691699604744
ref_A/duck/Australia/749/1980_H1N1_HOST_Avian_CY005690	ref_A/duck/Jiangsu/m234/2012_H5N2_HOST_Avian_JX507352	97.49670619235836
ref_A/duck/Australia/749/1980_H1N1_HOST_Avian_CY005690	ref_A/Ann_Arbor/6/1960_H2N2_HOST_Human_CY125909	95.91567852437417
ref_A/duck/Australia/749/1980_H1N1_HOST_Avian_CY005690	ref_A/California/17/2012_H3N2_HOST_Human_KC892435	93.67588932806323
ref_A/duck/Australia/749/1980_H1N1_HOST_Avian_CY005690	lin_AFM71867_A/Aichi/2/1968_1968//_HOST_Human_PB2	95.52042160737813
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	99.60474308300395
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	94.99341238471673
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	95.38866930171278
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Memphis/19/1978_H3N2_HOST_Human_CY007618	95.65217391304348
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Fort_Warren/1/1950_H1N1_HOST_Human_CY009339	96.96969696969697
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Bellamy/1942_H1N1_HOST_Human_CY009283	97.10144927536231
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Cameron/1946_H1N1_HOST_Human_CY009603	96.17918313570487
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Canterbury/9/2000_H1N1_HOST_Human_CY009947	95.78392621870883
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Taiwan/01/1986_H1N1_HOST_Human_DQ508870	96.04743083003953
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Taiwan/1964_H2N2_HOST_Human_DQ508878	96.31093544137022
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/New_York/654/1994_H3N2_HOST_Human_CY011495	95.25691699604744
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Dunedin/18/2002_H3N2_HOST_Human_CY013111	95.25691699604744
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/duck/Chabarovsk/1610/1972_H3N8_HOST_Avian_CY014709	99.60474308300395
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/pintail_duck/New_York/155/1982_H4N3_HOST_Avian_CY014944	99.60474308300395
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/black_duck/Ohio/101/1986_H6N2_HOST_Avian_CY018900	99.86824769433466
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Albany/4835/1948_H1N1_HOST_Human_CY019954	97.10144927536231
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Puerto_Rico/8/34_H1N1_HOST_Human_EF467818	97.10144927536231
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Maryland/2/1980_H1N1_HOST_Human_CY020188	96.70619235836627
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Henry/1936_H1N1_HOST_Human_CY020452	97.23320158102767
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Albany/2/1970_H3N2_HOST_Human_CY021092	96.04743083003953
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/duck/Italy/775/2004_H5N3_HOST_Avian_CY024753	99.60474308300395
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/England/494/2006_H1N1_HOST_Human_FJ445079	94.99341238471673
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/duck/Hokkaido/49/98_H9N2_HOST_Avian_AB473937	99.47299077733861
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Boston/64/2008_H3N2_HOST_Human_CY044771	94.86166007905139
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/duck/Czech_Republic/1/1956_H4N6_HOST_Avian_CY045334	99.7364953886693
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/duck/New_Jersey/5406-27/1994_H4N8_HOST_Avian_GU051908	99.34123847167325
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/duck/Victoria/1992_H3N8_HOST_Avian_GU052320	99.47299077733861
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Muscovy_duck/Fujian/FZ01/2008_H6N6_HOST_Avian_HM050396	98.28722002635047
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Managua/3244.02/2010_H3N2_HOST_Human_CY074778	94.59815546772069
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Netherlands/001H1/1954_H1N1_HOST_Human_CY077722	97.10144927536231
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/spot-billed_duck/Korea/KNU_SYG06/2006_H5N3_HOST_Avian_JF800151	99.7364953886693
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/duck/Eastern_China/50/2002_H6N8_HOST_Avian_JF965038	98.9459815546772
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/duck/Lao/987/2010_H5N1_HOST_Avian_CY098457	98.02371541501977
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/DaNang/DN329/2008_H1N1_HOST_Human_CY104893	95.52042160737813
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Netherlands/450/1988_H3N2_HOST_Human_CY113396	95.25691699604744
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Shanghai/24/1990_H3N2_HOST_Human_CY113524	95.25691699604744
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Beijing/32/1992_H3N2_HOST_Human_CY113684	95.38866930171278
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Lyon/1781/1996_H3N2_HOST_Human_CY114284	95.52042160737813
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/duck/Pennsylvania/9411697/1996_H2N3_HOST_Avian_CY117194	99.07773386034256
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/duck/Memphis/546/1974_H11N9_HOST_Avian_CY130077	99.07773386034256
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Malaysia/1674395/2006_H3N2_HOST_Human_CY118929	94.99341238471673
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Moscow/13/1998_H1N1_HOST_Human_CY125091	95.65217391304348
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/duck/Jiangsu/m234/2012_H5N2_HOST_Avian_JX507352	97.62845849802372
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/Ann_Arbor/6/1960_H2N2_HOST_Human_CY125909	96.31093544137022
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	ref_A/California/17/2012_H3N2_HOST_Human_KC892435	94.20289855072464
ref_A/mallard_duck/ALB/57/1976_H5N2_HOST_Avian_CY004324	lin_AFM71867_A/Aichi/2/1968_1968//_HOST_Human_PB2	96.17918313570487
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	95.12516469038208
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	94.99341238471673
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Memphis/19/1978_H3N2_HOST_Human_CY007618	95.25691699604744
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Fort_Warren/1/1950_H1N1_HOST_Human_CY009339	96.57444005270092
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Bellamy/1942_H1N1_HOST_Human_CY009283	96.70619235836627
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Cameron/1946_H1N1_HOST_Human_CY009603	95.78392621870883
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Canterbury/9/2000_H1N1_HOST_Human_CY009947	95.38866930171278
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Taiwan/01/1986_H1N1_HOST_Human_DQ508870	95.65217391304348
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Taiwan/1964_H2N2_HOST_Human_DQ508878	95.91567852437417
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/New_York/654/1994_H3N2_HOST_Human_CY011495	94.86166007905139
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Dunedin/18/2002_H3N2_HOST_Human_CY013111	94.86166007905139
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/duck/Chabarovsk/1610/1972_H3N8_HOST_Avian_CY014709	99.2094861660079
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/pintail_duck/New_York/155/1982_H4N3_HOST_Avian_CY014944	99.2094861660079
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/black_duck/Ohio/101/1986_H6N2_HOST_Avian_CY018900	99.47299077733861
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Albany/4835/1948_H1N1_HOST_Human_CY019954	96.70619235836627
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Puerto_Rico/8/34_H1N1_HOST_Human_EF467818	96.70619235836627
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Maryland/2/1980_H1N1_HOST_Human_CY020188	96.31093544137022
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Henry/1936_H1N1_HOST_Human_CY020452	96.83794466403162
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Albany/2/1970_H3N2_HOST_Human_CY021092	95.65217391304348
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/duck/Italy/775/2004_H5N3_HOST_Avian_CY024753	99.2094861660079
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/England/494/2006_H1N1_HOST_Human_FJ445079	94.59815546772069
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/duck/Hokkaido/49/98_H9N2_HOST_Avian_AB473937	99.34123847167325
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Boston/64/2008_H3N2_HOST_Human_CY044771	94.86166007905139
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/duck/Czech_Republic/1/1956_H4N6_HOST_Avian_CY045334	99.34123847167325
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/duck/New_Jersey/5406-27/1994_H4N8_HOST_Avian_GU051908	98.9459815546772
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/duck/Victoria/1992_H3N8_HOST_Avian_GU052320	99.34123847167325
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Muscovy_duck/Fujian/FZ01/2008_H6N6_HOST_Avian_HM050396	97.8919631093544
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Managua/3244.02/2010_H3N2_HOST_Human_CY074778	94.72990777338603
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Netherlands/001H1/1954_H1N1_HOST_Human_CY077722	96.70619235836627
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/spot-billed_duck/Korea/KNU_SYG06/2006_H5N3_HOST_Avian_JF800151	99.34123847167325
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/duck/Eastern_China/50/2002_H6N8_HOST_Avian_JF965038	98.81422924901186
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/duck/Lao/987/2010_H5N1_HOST_Avian_CY098457	97.8919631093544
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/DaNang/DN329/2008_H1N1_HOST_Human_CY104893	95.12516469038208
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Netherlands/450/1988_H3N2_HOST_Human_CY113396	94.86166007905139
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Shanghai/24/1990_H3N2_HOST_Human_CY113524	94.86166007905139
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Beijing/32/1992_H3N2_HOST_Human_CY113684	94.99341238471673
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Lyon/1781/1996_H3N2_HOST_Human_CY114284	95.12516469038208
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/duck/Pennsylvania/9411697/1996_H2N3_HOST_Avian_CY117194	99.2094861660079
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/duck/Memphis/546/1974_H11N9_HOST_Avian_CY130077	98.68247694334651
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Malaysia/1674395/2006_H3N2_HOST_Human_CY118929	95.12516469038208
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Moscow/13/1998_H1N1_HOST_Human_CY125091	95.25691699604744
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/duck/Jiangsu/m234/2012_H5N2_HOST_Avian_JX507352	97.49670619235836
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/Ann_Arbor/6/1960_H2N2_HOST_Human_CY125909	95.91567852437417
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	ref_A/California/17/2012_H3N2_HOST_Human_KC892435	94.33465085638998
ref_A/mallard_duck/Alberta/321/1988_H9N2_HOST_Avian_CY005147	lin_AFM71867_A/Aichi/2/1968_1968//_HOST_Human_PB2	95.78392621870883
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	94.72990777338603
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Memphis/19/1978_H3N2_HOST_Human_CY007618	98.41897233201581
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Fort_Warren/1/1950_H1N1_HOST_Human_CY009339	96.57444005270092
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Bellamy/1942_H1N1_HOST_Human_CY009283	96.17918313570487
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Cameron/1946_H1N1_HOST_Human_CY009603	96.57444005270092
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Canterbury/9/2000_H1N1_HOST_Human_CY009947	95.12516469038208
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Taiwan/01/1986_H1N1_HOST_Human_DQ508870	95.52042160737813
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Taiwan/1964_H2N2_HOST_Human_DQ508878	97.49670619235836
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/New_York/654/1994_H3N2_HOST_Human_CY011495	98.9459815546772
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Dunedin/18/2002_H3N2_HOST_Human_CY013111	99.2094861660079
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/duck/Chabarovsk/1610/1972_H3N8_HOST_Avian_CY014709	94.59815546772069
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/pintail_duck/New_York/155/1982_H4N3_HOST_Avian_CY014944	94.86166007905139
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/black_duck/Ohio/101/1986_H6N2_HOST_Avian_CY018900	94.99341238471673
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Albany/4835/1948_H1N1_HOST_Human_CY019954	96.57444005270092
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Puerto_Rico/8/34_H1N1_HOST_Human_EF467818	94.99341238471673
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Maryland/2/1980_H1N1_HOST_Human_CY020188	96.17918313570487
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Henry/1936_H1N1_HOST_Human_CY020452	95.38866930171278
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Albany/2/1970_H3N2_HOST_Human_CY021092	97.49670619235836
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/duck/Italy/775/2004_H5N3_HOST_Avian_CY024753	94.59815546772069
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/England/494/2006_H1N1_HOST_Human_FJ445079	94.99341238471673
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/duck/Hokkaido/49/98_H9N2_HOST_Avian_AB473937	94.86166007905139
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Boston/64/2008_H3N2_HOST_Human_CY044771	99.2094861660079
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/duck/Czech_Republic/1/1956_H4N6_HOST_Avian_CY045334	94.86166007905139
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/duck/New_Jersey/5406-27/1994_H4N8_HOST_Avian_GU051908	94.72990777338603
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/duck/Victoria/1992_H3N8_HOST_Avian_GU052320	94.72990777338603
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Muscovy_duck/Fujian/FZ01/2008_H6N6_HOST_Avian_HM050396	93.41238471673255
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Managua/3244.02/2010_H3N2_HOST_Human_CY074778	99.2094861660079
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Netherlands/001H1/1954_H1N1_HOST_Human_CY077722	96.70619235836627
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/spot-billed_duck/Korea/KNU_SYG06/2006_H5N3_HOST_Avian_JF800151	94.72990777338603
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/duck/Eastern_China/50/2002_H6N8_HOST_Avian_JF965038	94.46640316205534
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/duck/Lao/987/2010_H5N1_HOST_Avian_CY098457	93.93939393939394
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/DaNang/DN329/2008_H1N1_HOST_Human_CY104893	94.86166007905139
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Netherlands/450/1988_H3N2_HOST_Human_CY113396	98.68247694334651
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Shanghai/24/1990_H3N2_HOST_Human_CY113524	99.07773386034256
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Beijing/32/1992_H3N2_HOST_Human_CY113684	99.07773386034256
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Lyon/1781/1996_H3N2_HOST_Human_CY114284	99.2094861660079
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/duck/Pennsylvania/9411697/1996_H2N3_HOST_Avian_CY117194	94.99341238471673
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/duck/Memphis/546/1974_H11N9_HOST_Avian_CY130077	94.59815546772069
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Malaysia/1674395/2006_H3N2_HOST_Human_CY118929	99.7364953886693
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Moscow/13/1998_H1N1_HOST_Human_CY125091	94.86166007905139
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/duck/Jiangsu/m234/2012_H5N2_HOST_Avian_JX507352	93.67588932806323
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/Ann_Arbor/6/1960_H2N2_HOST_Human_CY125909	96.96969696969697
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	ref_A/California/17/2012_H3N2_HOST_Human_KC892435	98.55072463768116
ref_A/Canterbury/12/2004_H3N2_HOST_Human_CY007354	lin_AFM71867_A/Aichi/2/1968_1968//_HOST_Human_PB2	97.62845849802372
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Memphis/19/1978_H3N2_HOST_Human_CY007618	95.52042160737813
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Fort_Warren/1/1950_H1N1_HOST_Human_CY009339	97.36495388669302
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Bellamy/1942_H1N1_HOST_Human_CY009283	97.23320158102767
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Cameron/1946_H1N1_HOST_Human_CY009603	96.57444005270092
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Canterbury/9/2000_H1N1_HOST_Human_CY009947	99.34123847167325
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Taiwan/01/1986_H1N1_HOST_Human_DQ508870	98.28722002635047
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Taiwan/1964_H2N2_HOST_Human_DQ508878	96.17918313570487
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/New_York/654/1994_H3N2_HOST_Human_CY011495	95.25691699604744
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Dunedin/18/2002_H3N2_HOST_Human_CY013111	94.99341238471673
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/duck/Chabarovsk/1610/1972_H3N8_HOST_Avian_CY014709	95.25691699604744
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/pintail_duck/New_York/155/1982_H4N3_HOST_Avian_CY014944	95.25691699604744
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/black_duck/Ohio/101/1986_H6N2_HOST_Avian_CY018900	95.25691699604744
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Albany/4835/1948_H1N1_HOST_Human_CY019954	98.02371541501977
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Puerto_Rico/8/34_H1N1_HOST_Human_EF467818	95.78392621870883
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Maryland/2/1980_H1N1_HOST_Human_CY020188	98.15546772068511
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Henry/1936_H1N1_HOST_Human_CY020452	96.31093544137022
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Albany/2/1970_H3N2_HOST_Human_CY021092	95.91567852437417
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/duck/Italy/775/2004_H5N3_HOST_Avian_CY024753	95.25691699604744
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/England/494/2006_H1N1_HOST_Human_FJ445079	98.68247694334651
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/duck/Hokkaido/49/98_H9N2_HOST_Avian_AB473937	95.25691699604744
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Boston/64/2008_H3N2_HOST_Human_CY044771	94.59815546772069
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/duck/Czech_Republic/1/1956_H4N6_HOST_Avian_CY045334	95.38866930171278
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/duck/New_Jersey/5406-27/1994_H4N8_HOST_Avian_GU051908	94.72990777338603
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/duck/Victoria/1992_H3N8_HOST_Avian_GU052320	95.12516469038208
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Muscovy_duck/Fujian/FZ01/2008_H6N6_HOST_Avian_HM050396	94.07114624505928
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Managua/3244.02/2010_H3N2_HOST_Human_CY074778	94.20289855072464
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Netherlands/001H1/1954_H1N1_HOST_Human_CY077722	97.49670619235836
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/spot-billed_duck/Korea/KNU_SYG06/2006_H5N3_HOST_Avian_JF800151	95.38866930171278
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/duck/Eastern_China/50/2002_H6N8_HOST_Avian_JF965038	94.72990777338603
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/duck/Lao/987/2010_H5N1_HOST_Avian_CY098457	94.20289855072464
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/DaNang/DN329/2008_H1N1_HOST_Human_CY104893	99.60474308300395
ref_A/Canterbury/106/2004_H1N1_HOST_Human_CY007474	ref_A/Netherlands/450/1988_H3N2_HOST_Human_CY113396	94.99341238471673
